"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-02-22","0.00","0.0","1.2","31","38","26"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-02-23","0.03","0.0","0.0","30","40","24"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-02-24","0.06","0.0","0.0","37","45","36"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-02-25","0.20","0.0","0.0","42","43","35"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-02-26","0.00","0.0","0.0","37","45","32"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-02-27","0.01","0.0","0.0","40","47","37"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-02-28","0.15","0.0","0.0","42","47","39"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-03-01","0.03","0.0","0.0","44","51","37"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-03-02","0.18","0.0","0.0","42","45","37"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-03-03","0.00","0.0","0.0","41","52","34"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-03-04","0.13","0.0","0.0","40","48","33"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-03-05","0.00","0.0","0.0","41","47","39"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-03-06","0.00","0.0","0.0","44","53","37"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-03-07","0.04","0.0","0.0","43","50","35"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-03-08","0.35","0.0","0.0","45","52","39"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-03-09","0.00","0.0","0.0","46","52","40"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-03-10","0.00","0.0","0.0","44","59","34"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-03-11","0.00","0.0","0.0","51","64","39"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-03-12","0.00","0.0","0.0","57","73","42"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-03-13","0.27","0.0","0.0","60","64","44"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-03-14","0.03","0.0","0.0","47","53","40"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-03-15","0.00","0.0","0.0","45","56","35"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-03-16","0.00","0.0","0.0","47","58","39"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-03-17","0.00","0.0","0.0","46","54","38"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-03-18","0.00","0.0","0.0","46","55","39"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-03-19","0.00","0.0","0.0","45","55","37"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-03-20","0.00","0.0","0.0","46","56","36"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-03-21","0.10","0.0","0.0","46","58","36"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-03-22","0.46","0.0","0.0","47","49","39"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-03-23","0.35","0.0","0.0","41","49","34"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-03-24","0.23","0.0","0.0","41","47","34"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-03-25","0.04","0.0","0.0","43","52","37"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-03-26","0.15","0.0","0.0","44","46","40"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-03-27","0.08","0.0","0.0","47","52","45"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-03-28","0.00","0.0","0.0","47","54","44"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-03-29","0.00","0.0","0.0","48","55","43"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-03-30","0.00","0.0","0.0","50","57","46"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-03-31","0.00","0.0","0.0","50","59","45"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-04-01","0.00","0.0","0.0","47","50","38"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-04-02","0.00","0.0","0.0","43","53","36"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-04-03","0.00","0.0","0.0","45","50","39"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-04-04","0.29","0.0","0.0","45","50","41"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-04-05","0.21","0.0","0.0","49","56","46"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-04-06","0.05","0.0","0.0","54","65","49"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-04-07","0.82","0.0","0.0","57","62","46"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-04-08","0.39","0.0","0.0","48","51","46"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-04-09","0.00","0.0","0.0","50","62","44"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-04-10","0.18","0.0","0.0","54","60","46"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-04-11","0.21","0.0","0.0","51","54","42"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-04-12","0.11","0.0","0.0","45","51","41"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-04-13","0.66","0.0","0.0","47","53","43"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-04-14","1.70","0.0","0.0","49","53","45"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-04-15","0.12","0.0","0.0","47","51","43"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-04-16","0.59","0.0","0.0","45","47","41"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-04-17","0.01","0.0","0.0","46","53","42"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-04-18","0.00","0.0","0.0","48","60","41"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-04-19","0.00","0.0","0.0","51","62","41"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-04-20","0.00","0.0","0.0","53","63","43"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-04-21","0.03","0.0","0.0","51","56","45"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-04-22","0.00","0.0","0.0","50","59","44"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-04-23","0.00","0.0","0.0","53","69","41"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-04-24","0.00","0.0","0.0","63","77","49"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-04-25","0.00","0.0","0.0","63","75","51"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-04-26","0.00","0.0","0.0","65","82","51"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-04-27","0.01","0.0","0.0","58","58","49"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-04-28","0.31","0.0","0.0","51","55","47"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-04-29","0.00","0.0","0.0","52","61","46"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-04-30","0.00","0.0","0.0","51","59","47"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-05-01","0.00","0.0","0.0","52","62","48"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-05-02","0.00","0.0","0.0","55","70","45"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-05-03","0.00","0.0","0.0","61","74","50"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-05-04","0.00","0.0","0.0","56","64","50"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-05-05","0.01","0.0","0.0","57","68","48"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-05-06","0.00","0.0","0.0","62","77","52"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-05-07","0.00","0.0","0.0","58","69","53"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-05-08","0.03","0.0","0.0","62","75","50"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-05-09","0.00","0.0","0.0","60","67","52"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-05-10","0.04","0.0","0.0","55","62","50"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-05-11","0.00","0.0","0.0","54","67","50"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-05-12","0.00","0.0","0.0","60","77","49"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-05-13","0.00","0.0","0.0","67","85","52"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-05-14","0.00","0.0","0.0","71","88","58"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-05-15","0.00","0.0","0.0","65","69","54"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-05-16","0.00","0.0","0.0","59","68","53"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-05-17","0.00","0.0","0.0","58","67","53"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-05-18","0.00","0.0","0.0","58","66","53"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-05-19","0.04","0.0","0.0","60","72","53"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-05-20","0.00","0.0","0.0","60","68","55"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-05-21","0.00","0.0","0.0","60","72","54"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-05-22","0.00","0.0","0.0","63","79","51"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-05-23","0.00","0.0","0.0","68","80","55"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-05-24","0.00","0.0","0.0","62","70","54"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-05-25","0.00","0.0","0.0","60","68","52"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-05-26","0.00","0.0","0.0","59","68","52"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-05-27","0.00","0.0","0.0","60","75","51"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-05-28","0.00","0.0","0.0","61","70","52"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-05-29","0.00","0.0","0.0","58","65","50"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-05-30","0.00","0.0","0.0","56","67","48"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-05-31","0.00","0.0","0.0","56","67","49"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-06-01","0.00","0.0","0.0","56","68","48"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-06-02","0.00","0.0","0.0","62","77","54"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-06-03","0.01","0.0","0.0","61","63","53"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-06-04","0.00","0.0","0.0","55","69","49"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-06-05","0.00","0.0","0.0","58","69","49"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-06-06","0.00","0.0","0.0","61","75","51"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-06-07","0.00","0.0","0.0","62","68","55"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-06-08","0.25","0.0","0.0","60","64","52"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-06-09","0.09","0.0","0.0","54","63","49"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-06-10","0.06","0.0","0.0","54","62","48"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-06-11","0.00","0.0","0.0","55","68","48"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-06-12","0.00","0.0","0.0","61","69","48"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-06-13","0.02","0.0","0.0","60","67","53"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-06-14","0.00","0.0","0.0","58","68","53"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-06-15","0.00","0.0","0.0","61","73","53"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-06-16","0.00","0.0","0.0","64","78","54"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-06-17","0.00","0.0","0.0","72","88","58"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-06-18","0.00","0.0","0.0","76","87","60"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-06-19","0.00","0.0","0.0","69","85","57"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-06-20","0.00","0.0","0.0","74","88","59"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-06-21","0.00","0.0","0.0","66","69","58"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-06-22","0.00","0.0","0.0","61","69","57"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-06-23","0.07","0.0","0.0","61","72","56"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-06-24","0.13","0.0","0.0","64","79","54"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-06-25","0.00","0.0","0.0","64","71","55"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-06-26","0.00","0.0","0.0","60","73","53"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-06-27","0.00","0.0","0.0","61","67","54"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-06-28","0.00","0.0","0.0","60","69","53"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-06-29","0.00","0.0","0.0","62","72","55"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-06-30","0.00","0.0","0.0","63","66","56"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-07-01","0.04","0.0","0.0","61","71","56"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-07-02","0.00","0.0","0.0","60","70","53"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-07-03","0.00","0.0","0.0","61","76","50"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-07-04","0.00","0.0","0.0","68","83","57"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-07-05","0.00","0.0","0.0","69","85","59"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-07-06","0.00","0.0","0.0","70","78","60"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-07-07","0.01","0.0","0.0","65","74","58"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-07-08","0.00","0.0","0.0","67","81","58"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-07-09","0.00","0.0","0.0","67","72","57"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-07-10","0.00","0.0","0.0","63","78","58"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-07-11","0.00","0.0","0.0","68","82","59"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-07-12","0.00","0.0","0.0","73","89","59"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-07-13","0.00","0.0","0.0","75","85","61"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-07-14","0.00","0.0","0.0","72","87","58"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-07-15","0.00","0.0","0.0","78","93","63"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-07-16","0.00","0.0","0.0","78","92","63"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-07-17","0.00","0.0","0.0","74","85","60"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-07-18","0.00","0.0","0.0","67","77","58"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-07-19","0.00","0.0","0.0","63","70","54"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-07-20","0.00","0.0","0.0","62","74","55"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-07-21","0.00","0.0","0.0","67","79","56"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-07-22","0.00","0.0","0.0","71","86","61"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-07-23","0.00","0.0","0.0","76","90","63"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-07-24","0.00","0.0","0.0","75","91","59"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-07-25","0.00","0.0","0.0","76","92","62"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-07-26","0.00","0.0","0.0","77","92","60"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-07-27","0.00","0.0","0.0","72","88","57"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-07-28","0.00","0.0","0.0","70","85","58"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-07-29","0.00","0.0","0.0","74","94","60"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-07-30","0.00","0.0","0.0","77","89","62"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-07-31","0.00","0.0","0.0","69","80","60"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-08-01","0.00","0.0","0.0","65","75","59"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-08-02","0.02","0.0","0.0","63","70","58"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-08-03","0.01","0.0","0.0","64","76","59"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-08-04","0.00","0.0","0.0","67","81","58"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-08-05","0.00","0.0","0.0","70","86","59"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-08-06","0.00","0.0","0.0","72","89","59"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-08-07","0.00","0.0","0.0","75","92","60"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-08-08","0.00","0.0","0.0","78","94","62"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-08-09","0.00","0.0","0.0","76","93","60"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-08-10","0.00","0.0","0.0","75","82","62"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-08-11","0.05","0.0","0.0","67","72","62"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-08-12","0.00","0.0","0.0","65","73","59"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-08-13","0.00","0.0","0.0","66","79","59"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-08-14","0.00","0.0","0.0","71","85","62"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-08-15","0.00","0.0","0.0","73","86","61"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-08-16","0.00","0.0","0.0","67","73","58"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-08-17","0.00","0.0","0.0","62","74","54"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-08-18","0.00","0.0","0.0","66","81","55"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-08-19","0.00","0.0","0.0","69","80","58"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-08-20","0.00","0.0","0.0","69","81","57"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-08-21","0.00","0.0","0.0","77","91","65"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-08-22","0.00","0.0","0.0","76","89","59"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-08-23","0.01","0.0","0.0","65","73","57"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-08-24","0.00","0.0","0.0","62","69","56"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-08-25","0.00","0.0","0.0","58","64","53"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-08-26","0.11","0.0","0.0","61","65","57"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-08-27","0.00","0.0","0.0","61","76","56"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-08-28","0.00","0.0","0.0","67","84","55"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-08-29","0.00","0.0","0.0","68","77","57"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-08-30","0.00","0.0","0.0","66","73","60"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-08-31","0.00","0.0","0.0","64","69","58"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-09-01","0.00","0.0","0.0","63","73","57"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-09-02","0.00","0.0","0.0","63","76","52"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-09-03","0.00","0.0","0.0","66","74","58"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-09-04","0.00","0.0","0.0","64","77","55"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-09-05","0.00","0.0","0.0","67","82","57"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-09-06","0.00","0.0","0.0","69","85","56"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-09-07","0.05","0.0","0.0","65","75","56"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-09-08","0.04","0.0","0.0","62","71","58"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-09-09","0.13","0.0","0.0","65","75","57"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-09-10","0.00","0.0","0.0","63","68","58"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-09-11","0.00","0.0","0.0","61","67","56"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-09-12","0.01","0.0","0.0","59","67","55"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-09-13","0.00","0.0","0.0","60","70","55"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-09-14","0.42","0.0","0.0","60","67","55"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-09-15","0.01","0.0","0.0","58","63","53"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-09-16","0.17","0.0","0.0","58","65","51"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-09-17","0.00","0.0","0.0","57","65","51"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-09-18","0.00","0.0","0.0","56","67","48"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-09-19","0.03","0.0","0.0","58","68","48"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-09-20","0.05","0.0","0.0","58","66","53"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-09-21","0.02","0.0","0.0","63","72","59"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-09-22","0.05","0.0","0.0","63","68","55"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-09-23","0.00","0.0","0.0","58","65","53"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-09-24","0.00","0.0","0.0","58","68","49"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-09-25","0.00","0.0","0.0","59","69","50"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-09-26","0.00","0.0","0.0","58","70","51"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2018-09-27","0.00","0.0","0.0","62","73","52"
